Flow_Duration,Total_Fwd_Packets,Total_Backward_Packets,Total_Length_of_Fwd_Packets,Total_Length_of_Bwd_Packets,Fwd_Packet_Length_Max,Fwd_Packet_Length_Min,Fwd_Packet_Length_Mean,Fwd_Packet_Length_Std,Bwd_Packet_Length_Max,Bwd_Packet_Length_Min,Bwd_Packet_Length_Mean,Bwd_Packet_Length_Std,Flow_Bytes_Sec,Flow_Packets_Sec,Flow_IAT_Mean,Flow_IAT_Std,Flow_IAT_Max,Flow_IAT_Min,Fwd_IAT_Total,Fwd_IAT_Mean,Fwd_IAT_Std,Fwd_IAT_Max,Fwd_IAT_Min,Bwd_IAT_Total,Bwd_IAT_Mean,Bwd_IAT_Std,Bwd_IAT_Max,Bwd_IAT_Min,Fwd_PSH_Flags,Bwd_PSH_Flags,Fwd_URG_Flags,Bwd_URG_Flags,Fwd_Header_Length,Bwd_Header_Length,Fwd_Packets_Sec,Bwd_Packets_Sec,Min_Packet_Length,Max_Packet_Length,Packet_Length_Mean,Packet_Length_Std,Packet_Length_Variance,FIN_Flag_Count,SYN_Flag_Count,RST_Flag_Count,PSH_Flag_Count,ACK_Flag_Count,URG_Flag_Count,CWE_Flag_Count,ECE_Flag_Count,Down_Up_Ratio,Average_Packet_Size,Avg_Fwd_Segment_Size,Avg_Bwd_Segment_Size,Fwd_Avg_Bytes_Bulk,Fwd_Avg_Packets_Bulk,Fwd_Avg_Bulk_Rate,Bwd_Avg_Bytes_Bulk,Bwd_Avg_Packets_Bulk,Bwd_Avg_Bulk_Rate,Subflow_Fwd_Packets,Subflow_Fwd_Bytes,Subflow_Bwd_Packets,Subflow_Bwd_Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active_Mean,Active_Std,Active_Max,Active_Min,Idle_Mean,Idle_Std,Idle_Max,Idle_Min,Label
75190708,11,11,347,456,347,0,31.54545455,104.6244366,456,0,41.45454545,137.4891731,5610,25710,3580509.905,4757971.472,10017492,50,70666988,7066698.8,4833133.665,10079913,60009,75128086,7512808.6,4299245.92,10080733,3198,0,0,0,0,360,360,0.146294673,0.146294673,0,456,34.91304348,116.8351259,13650.44664,0,0,0,1,0,0,0,0,1,36.5,31.54545455,41.45454545,0,0,0,0,0,0,11,347,11,456,29200,118,1,32,80690.85714,47651.16562,188751,62415,10014593.14,6980.154808,10017492,9998781,0
303,2,0,12,0,6,6,6,0,0,0,0,0,186906,219901,303,0,303,303,303,303,0,303,303,0,0,0,0,0,0,0,0,0,40,0,6600.660066,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,0,0,0,0,0,0,2,12,0,0,30,-1,1,20,0,0,0,0,0,0,0,0,0
114724,10,5,1222,1935,981,0,122.2,305.190578,1797,0,387,790.4758061,138083,105907,8194.571429,12323.65451,32357,4,114724,12747.11111,15152.7388,33363,4,76874,19218.5,18412.14336,36167,538,0,0,0,0,332,168,87.16571947,43.58285973,0,1797,197.3125,490.7774402,240862.4958,0,0,0,1,0,0,0,0,0,210.4666667,122.2,387,0,0,0,0,0,0,10,1222,5,1935,65535,58,5,32,0,0,0,0,0,0,0,0,0
85,3,1,43,6,31,6,14.33333333,14.43375673,6,6,6,0,244788,195988,28.33333333,24.68467811,49,1,50,25,33.9411255,49,1,0,0,0,0,0,0,0,0,0,60,20,35294.11765,11764.70588,6,31,11,11.18033989,125,0,0,0,0,1,0,0,0,0,13.75,14.33333333,6,0,0,0,0,0,0,3,43,1,6,980,0,2,20,0,0,0,0,0,0,0,0,0
183,2,2,82,338,41,41,41,0,169,169,169,0,117439,147622,61,100.4589468,177,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,40,10928.96175,10928.96175,41,169,92.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,115.25,41,169,0,0,0,0,0,0,2,82,2,338,-1,-1,1,20,0,0,0,0,0,0,0,0,0
158,2,2,72,104,36,36,36,0,52,52,52,0,21183,155267,52.66666667,85.16063253,151,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,64,64,12658.22785,12658.22785,36,52,42.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,53,36,52,0,0,0,0,0,0,2,72,2,104,-1,-1,1,32,0,0,0,0,0,0,0,0,0
301009,8,7,2899,1019,2557,0,362.375,889.9972612,861,2,145.5714286,317.0514454,41871,198169,21500.64286,35858.74409,86776,3,301009,43001.28571,49762.70836,111799,3,190877,31812.83333,48454.6708,101090,4,0,0,0,0,172,144,26.57727842,23.25511862,0,2557,244.875,652.5456689,425815.85,0,0,0,1,0,0,0,0,0,261.2,362.375,145.5714286,0,0,0,0,0,0,8,2899,7,1019,8192,65535,7,20,0,0,0,0,0,0,0,0,0
3,2,0,37,0,37,0,18.5,26.1629509,0,0,0,0,34608,219948,3,0,3,3,3,3,0,3,3,0,0,0,0,0,1,0,0,0,64,0,666666.6667,0,0,37,24.66666667,21.36195996,456.3333333,0,1,0,0,1,0,0,0,0,37,18.5,0,0,0,0,0,0,0,2,37,0,0,83,-1,0,32,0,0,0,0,0,0,0,0,0
4,2,0,37,0,37,0,18.5,26.1629509,0,0,0,0,315631,201184,4,0,4,4,4,4,0,4,4,0,0,0,0,0,1,0,0,0,64,0,500000,0,0,37,24.66666667,21.36195996,456.3333333,0,1,0,0,1,0,0,0,0,37,18.5,0,0,0,0,0,0,0,2,37,0,0,972,-1,0,32,0,0,0,0,0,0,0,0,0
60675,2,2,74,262,37,37,37,0,131,131,131,0,238976,218718,20225,35023.79938,60667,4,4,4,0,4,4,4,4,0,4,4,0,0,0,0,64,64,32.96250515,32.96250515,37,131,74.6,51.48592041,2650.8,0,0,0,0,0,0,0,0,1,93.25,37,131,0,0,0,0,0,0,2,74,2,262,-1,-1,1,32,0,0,0,0,0,0,0,0,0
262998,6,8,498,673,338,0,83,139.0410011,357,0,84.125,127.17978,205863,203564,20230.61538,29675.61253,89322,1,209177,41835.4,33919.20148,89427,4131,212483,30354.71429,40603.95074,103681,1,0,0,0,0,204,264,22.8138617,30.41848227,0,357,78.06666667,124.3321971,15458.49524,0,0,0,1,0,0,0,0,1,83.64285714,83,84.125,0,0,0,0,0,0,6,498,8,673,65535,114,3,32,0,0,0,0,0,0,0,0,0
179,2,2,70,166,35,35,35,0,83,83,83,0,43250,149484,59.66666667,98.14954576,173,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,64,11173.18436,11173.18436,35,83,54.2,26.29068276,691.2,0,0,0,0,0,0,0,0,1,67.75,35,83,0,0,0,0,0,0,2,70,2,166,-1,-1,1,32,0,0,0,0,0,0,0,0,0
81137,1,1,48,48,48,48,48,0,48,48,48,0,28220,152574,81137,0,81137,81137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,12.32483331,12.32483331,48,48,48,0,0,0,0,0,0,0,0,0,0,1,72,48,48,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0,0,0,0,0,0,0,0,0
108,2,0,12,0,6,6,6,0,0,0,0,0,20985,124584,108,0,108,108,108,108,0,108,108,0,0,0,0,0,0,0,0,0,40,0,18518.51852,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,0,0,0,0,0,0,2,12,0,0,253,-1,1,20,0,0,0,0,0,0,0,0,0
85,2,2,46,46,23,23,23,0,23,23,23,0,16944,195988,28.33333333,46.47938611,82,1,1,1,0,1,1,2,2,0,2,2,0,0,0,0,40,40,23529.41176,23529.41176,23,23,23,0,0,0,0,0,0,0,0,0,0,1,28.75,23,23,0,0,0,0,0,0,2,46,2,46,-1,-1,1,20,0,0,0,0,0,0,0,0,0
174,2,2,66,140,33,33,33,0,70,70,70,0,28331,149890,58,95.26279442,168,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,64,11494.25287,11494.25287,33,70,47.8,20.26573463,410.7,0,0,0,0,0,0,0,0,1,59.75,33,70,0,0,0,0,0,0,2,66,2,140,-1,-1,1,32,0,0,0,0,0,0,0,0,0
76309802,2,2,104,292,56,48,52,5.65685425,208,84,146,87.68124087,221918,4431,25436600.67,43983869.7,76224794,23602,76248396,76248396,0,76248396,76248396,76286200,76286200,0,76286200,76286200,0,0,0,0,64,52,0.026208953,0.026208953,48,208,90.4,67.14759862,4508.8,0,0,0,0,0,0,0,0,1,113,52,146,0,0,0,0,0,0,2,104,2,292,-1,-1,1,32,23602,0,23602,23602,76224794,0,76224794,76224794,0
57847,2,0,12,0,6,6,6,0,0,0,0,0,106199,175717,57847,0,57847,57847,57847,57847,0,57847,57847,0,0,0,0,0,0,0,0,0,40,0,34.57396235,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,0,0,0,0,0,0,2,12,0,0,253,-1,1,20,0,0,0,0,0,0,0,0,0
5550421,3,1,12,0,6,0,4,3.464101615,0,0,0,0,96453,59673,1850140.333,3130507.501,5464601,99,5550421,2775210.5,3803372.52,5464601,85820,0,0,0,0,0,0,0,0,0,72,32,0.540499541,0.180166514,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3,4,0,0,0,0,0,0,0,3,12,1,0,8192,29200,2,20,0,0,0,0,0,0,0,0,0
1226706,6,8,800,698,485,0,133.3333333,192.9970639,501,0,87.25,176.5419821,33406,94017,94362,265427.4186,971996,101,254710,50942,48573.82698,109134,169,1154706,164958,370313.0341,1001384,252,0,0,0,0,132,168,4.891147512,6.521530016,0,501,99.86666667,173.6942579,30169.69524,0,0,0,1,0,0,0,0,1,107,133.3333333,87.25,0,0,0,0,0,0,6,800,8,698,8192,5168,5,20,0,0,0,0,0,0,0,0,0
230,2,2,82,152,41,41,41,0,76,76,76,0,8273,121669,76.66666667,126.7293704,223,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,40,8695.652174,8695.652174,41,76,55,19.17028951,367.5,0,0,0,0,0,0,0,0,1,68.75,41,76,0,0,0,0,0,0,2,82,2,152,-1,-1,1,20,0,0,0,0,0,0,0,0,0
119493235,21,30,17742,10435,4441,0,844.8571429,1647.107564,1448,0,347.8333333,584.8993479,120215,42583,2389864.7,4272736.411,10166517,1,119493235,5974661.75,4989862.871,10200872,49,119458616,4119262.621,4986637.614,10200869,1,0,0,0,0,432,732,0.175742167,0.251060238,0,4441,541.8653846,1150.714459,1324143.766,0,0,0,1,0,0,0,0,1,552.4901961,844.8571429,347.8333333,0,0,0,0,0,0,21,17742,30,10435,8192,40880,20,20,42161.33333,25126.77957,121810,34327,9912407.417,307809.3656,10166517,9151784,0
284257,4,0,29,0,29,0,7.25,14.5,0,0,0,0,8583,108527,94752.33333,163941.814,284056,2,284257,94752.33333,163941.814,284056,2,0,0,0,0,0,0,0,0,0,128,0,14.07177308,0,0,29,5.8,12.96919427,168.2,0,0,0,0,1,0,0,0,0,7.25,7.25,0,0,0,0,0,0,0,4,29,0,0,33061,-1,1,32,0,0,0,0,0,0,0,0,0
32031,2,2,94,256,47,47,47,0,128,128,128,0,18129,101754,10677,18487.0443,32024,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,64,40,62.43951172,62.43951172,47,128,79.4,44.36552716,1968.3,0,0,0,0,0,0,0,0,1,99.25,47,128,0,0,0,0,0,0,2,94,2,256,-1,-1,1,32,0,0,0,0,0,0,0,0,0
226743,1,1,0,0,0,0,0,0,0,0,0,0,2,231196,226743,0,226743,226743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,4.410279479,4.410279479,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,777,213,0,32,0,0,0,0,0,0,0,0,0
283341,6,6,356,3782,212,0,59.33333333,89.2248097,1460,0,630.3333333,677.2171488,57360,188812,25758.27273,38691.08829,86035,49,283341,56668.2,49627.7383,102521,1809,181705,36341,47765.06701,89343,49,0,0,0,0,132,132,21.17589759,21.17589759,0,1460,318.3076923,533.9168763,285067.2308,0,0,0,1,0,0,0,0,1,344.8333333,59.33333333,630.3333333,0,0,0,0,0,0,6,356,6,3782,8192,60,5,20,0,0,0,0,0,0,0,0,0
119915276,3,3,155,301,53,51,51.66666667,1.154700538,108,95,100.3333333,6.806859286,149490,4145,23983055.2,32842166.91,62536949,30301,119884975,59942487.5,3740466.886,62587397,57297578,119884547,59942273.5,3712277.367,62567250,57317297,0,0,0,0,72,84,0.025017663,0.025017663,51,108,72.42857143,26.40616811,697.2857143,0,0,0,0,0,0,0,0,1,84.5,51.66666667,100.3333333,0,0,0,0,0,0,3,155,3,301,-1,-1,2,20,40588.5,13943.43862,50448,30729,59901899,3726523.448,62536949,57266849,0
3,2,0,12,0,6,6,6,0,0,0,0,0,190986,219948,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,40,0,666666.6667,0,6,6,6,0,0,1,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0,0,0,0,0,0,0,0,0
10328040,11,11,2019,7075,1704,0,183.5454545,508.3930298,1713,0,643.1818182,726.1498218,307846,130480,491811.4286,2178955.006,10000904,3,10327350,1032735,3151269.934,10000904,174,10295784,1029578.4,3152822.769,10001635,3,0,0,0,0,360,360,1.065061716,1.065061716,0,1713,395.3913043,646.0710444,417407.7945,0,0,0,1,0,0,0,0,1,413.3636364,183.5454545,643.1818182,0,0,0,0,0,0,11,2019,11,7075,29200,66,3,32,326446,0,326446,326446,10000904,0,10000904,10000904,0
109,1,1,0,0,0,0,0,0,0,0,0,0,2,124251,109,0,109,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,9174.311927,9174.311927,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,939,33304,0,32,0,0,0,0,0,0,0,0,0
3,2,0,12,0,6,6,6,0,0,0,0,0,190986,219948,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,40,0,666666.6667,0,6,6,6,0,0,1,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0,0,0,0,0,0,0,0,0
74,1,3,0,18,0,0,0,0,6,6,6,0,123991,205557,24.66666667,39.31072797,70,0,0,0,0,0,0,4,2,2.828427125,4,0,0,0,0,0,32,60,13513.51351,40540.54054,0,6,3.6,3.286335345,10.8,0,0,0,0,1,0,0,0,3,4.5,0,6,0,0,0,0,0,0,1,0,3,18,972,0,0,32,0,0,0,0,0,0,0,0,0
64696,4,4,210,494,66,39,52.5,15.58845727,148,99,123.5,28.29016319,17522,101121,9242.285714,15713.04709,32848,3,33065,11021.66667,19037.26809,33004,12,64539,21513,37217.44853,64488,3,0,0,0,0,80,80,61.82762458,61.82762458,39,148,82.55555556,43.79814811,1918.277778,0,0,0,0,0,0,0,0,1,92.875,52.5,123.5,0,0,0,0,0,0,4,210,4,494,-1,-1,3,20,0,0,0,0,0,0,0,0,0
107,3,0,49,0,37,6,16.33333333,17.89785834,0,0,0,0,209842,160822,53.5,9.192388155,60,47,107,53.5,9.192388155,60,47,0,0,0,0,0,0,0,0,0,60,0,28037.38318,0,6,37,13.75,15.5,240.25,0,0,0,0,1,0,0,0,0,18.33333333,16.33333333,0,0,0,0,0,0,0,3,49,0,0,255,-1,2,20,0,0,0,0,0,0,0,0,0
162,2,2,104,220,52,52,52,0,110,110,110,0,102705,153457,54,88.33459119,156,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,64,12345.67901,12345.67901,52,110,75.2,31.76790834,1009.2,0,0,0,0,0,0,0,0,1,94,52,110,0,0,0,0,0,0,2,104,2,220,-1,-1,1,32,0,0,0,0,0,0,0,0,0
161,1,1,0,0,0,0,0,0,0,0,0,0,2,101823,161,0,161,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,6211.180124,6211.180124,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,4062,501,0,32,0,0,0,0,0,0,0,0,0
115599133,16,14,513,802,429,0,32.0625,105.8605805,796,0,57.28571429,212.6226085,19042,20558,3986177,4877922.204,10007774,56,115599133,7706608.867,4150251.638,10031255,93,110316221,8485863.154,3760593.397,10031473,1071,0,0,0,0,332,424,0.138409343,0.121108175,0,796,42.41935484,159.417225,25413.85161,0,0,0,1,0,0,0,0,0,43.83333333,32.0625,57.28571429,0,0,0,0,0,0,16,513,14,802,8192,288,15,20,31676.54545,26535.6063,111682,23481,9997091.545,20118.34855,10007774,9937514,0
167,2,2,90,222,45,45,45,0,111,111,111,0,87255,151777,55.66666667,90.35670054,160,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,40,11976.0479,11976.0479,45,111,71.4,36.1496888,1306.8,0,0,0,0,0,0,0,0,1,89.25,45,111,0,0,0,0,0,0,2,90,2,222,-1,-1,1,20,0,0,0,0,0,0,0,0,0
61614,2,2,88,344,44,44,44,0,172,172,172,0,273901,217274,20538,35565.93128,61606,4,4,4,0,4,4,4,4,0,4,4,0,0,0,0,40,40,32.46015516,32.46015516,44,172,95.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,119,44,172,0,0,0,0,0,0,2,88,2,344,-1,-1,1,20,0,0,0,0,0,0,0,0,0
80,1,1,6,6,6,6,6,0,6,6,6,0,61420,155007,80,0,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,12500,12500,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,0,0,0,0,0,0,1,6,1,6,946,255,0,20,0,0,0,0,0,0,0,0,0
30993,2,2,84,140,42,42,42,0,70,70,70,0,278157,103801,10331,17887.75472,30986,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,40,64.53070048,64.53070048,42,70,53.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,66.5,42,70,0,0,0,0,0,0,2,84,2,140,-1,-1,1,20,0,0,0,0,0,0,0,0,0
3,2,0,12,0,6,6,6,0,0,0,0,0,190986,219948,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,40,0,666666.6667,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,0,0,0,0,0,0,2,12,0,0,7875,-1,1,20,0,0,0,0,0,0,0,0,0
30563882,9,11,781,5186,425,0,86.77777778,145.3046608,1460,0,471.4545455,645.7159381,91975,54882,1608625.368,3687783.151,9999680,4,20671617,2583952.125,4579660.035,10102555,1260,30460109,3046010.9,4800058.101,10107956,4,0,0,0,0,192,256,0.294465212,0.359901926,0,1460,284.1428571,507.7230826,257782.7286,0,0,0,1,0,0,0,0,1,298.35,86.77777778,471.4545455,0,0,0,0,0,0,9,781,11,5186,8192,245,8,20,291082,325969.364,667479,102875,9896877.333,105234.4366,9999680,9789369,0
48016,2,2,60,130,30,30,30,0,65,65,65,0,186768,234396,16005.33333,27677.89238,47965,3,48,48,0,48,48,3,3,0,3,3,0,0,0,0,64,64,41.65278241,41.65278241,30,65,44,19.17028951,367.5,0,0,0,0,0,0,0,0,1,55,30,65,0,0,0,0,0,0,2,60,2,130,-1,-1,1,32,0,0,0,0,0,0,0,0,0
4,2,0,37,0,31,6,18.5,17.67766953,0,0,0,0,315631,201184,4,0,4,4,4,4,0,4,4,0,0,0,0,0,1,0,0,0,40,0,500000,0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34,18.5,0,0,0,0,0,0,0,2,37,0,0,110,-1,1,20,0,0,0,0,0,0,0,0,0
8277,3,1,50,6,38,6,16.66666667,18.47520861,6,6,6,0,267963,197204,2759,4427.071154,7869,82,8277,4138.5,5391.689207,7951,326,0,0,0,0,0,0,0,0,0,60,20,362.4501631,120.816721,6,38,12.4,14.31083506,204.8,0,0,0,0,1,0,0,0,0,15.5,16.66666667,6,0,0,0,0,0,0,3,50,1,6,351,0,2,20,0,0,0,0,0,0,0,0,0
46624,1,1,52,131,52,52,52,0,131,131,131,0,185822,189591,46624,0,46624,46624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,40,21.44818119,21.44818119,52,131,78.33333333,45.61067127,2080.333333,0,0,0,0,0,0,0,0,1,117.5,52,131,0,0,0,0,0,0,1,52,1,131,-1,-1,0,20,0,0,0,0,0,0,0,0,0
5470908,4,2,12,0,6,0,3,3.464101615,0,0,0,0,96845,71021,1094181.6,1922500.609,4447787,55,5470908,1823636,2323079.079,4447787,29824,993285,993285,0,993285,993285,0,0,0,0,104,64,0.731140059,0.36557003,0,6,1.714285714,2.927700219,8.571428571,0,0,0,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,4,12,2,0,8192,29200,2,20,0,0,0,0,0,0,0,0,0
3,2,0,31,0,31,0,15.5,21.92031022,0,0,0,0,10931,219948,3,0,3,3,3,3,0,3,3,0,0,0,0,0,1,0,0,0,64,0,666666.6667,0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31,15.5,0,0,0,0,0,0,0,2,31,0,0,149,-1,0,32,0,0,0,0,0,0,0,0,0
5260063,3,1,0,0,0,0,0,0,0,0,0,0,2,62375,1753354.333,3016302.866,5236254,55,5260063,2630031.5,3685755.206,5236254,23809,0,0,0,0,0,0,0,0,0,104,40,0.570335374,0.190111791,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,0
1559246,35,40,2686,6718,408,0,76.74285714,105.4269591,976,0,167.95,324.0548347,252760,196211,21070.89189,115234.5891,969367,0,1559246,45860.17647,180468.8883,1010461,1,589775,15122.4359,37831.47718,197039,0,0,0,0,0,724,824,22.4467467,25.6534248,0,976,123.7368421,248.8413882,61922.03649,0,0,0,1,0,0,0,0,1,125.3866667,76.74285714,167.95,0,0,0,0,0,0,35,2686,40,6718,8192,245,33,20,0,0,0,0,0,0,0,0,0
439653,3,4,653,433,647,0,217.6666667,371.825676,421,0,108.25,208.5191838,125446,113146,73275.5,112887.8515,219110,3,219122,109561,154747.4906,218984,138,220740,73580,126215.6593,219319,3,0,0,0,0,72,88,6.823563128,9.098084171,0,647,135.75,253.1327997,64076.21429,0,0,0,1,0,0,0,0,1,155.1428571,217.6666667,108.25,0,0,0,0,0,0,3,653,4,433,8192,5027,2,20,0,0,0,0,0,0,0,0,0
4446,2,0,12,0,6,6,6,0,0,0,0,0,135305,192784,4446,0,4446,4446,4446,4446,0,4446,4446,0,0,0,0,0,0,0,0,0,40,0,449.8425551,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,0,0,0,0,0,0,2,12,0,0,10227,-1,1,20,0,0,0,0,0,0,0,0,0
64067751,2,0,74,0,37,37,37,0,0,0,0,0,2716,288,64067751,0,64067751,64067751,64067751,64067751,0,64067751,64067751,0,0,0,0,0,1,0,0,0,64,0,0.031216953,0,37,37,37,0,0,0,1,0,0,1,1,0,0,0,55.5,37,0,0,0,0,0,0,0,2,74,0,0,33304,-1,1,32,0,0,0,0,0,0,0,0,0
13537,4,0,29,0,29,0,7.25,14.5,0,0,0,0,110293,162621,4512.333333,7608.075797,13297,49,13537,4512.333333,7608.075797,13297,49,0,0,0,0,0,0,0,0,0,128,0,295.4864446,0,0,29,5.8,12.96919427,168.2,0,0,0,0,1,0,0,0,0,7.25,7.25,0,0,0,0,0,0,0,4,29,0,0,33061,-1,1,32,0,0,0,0,0,0,0,0,0
167,2,1,12,6,6,6,6,0,6,6,6,0,16295,122425,83.5,113.8441918,164,3,164,164,0,164,164,0,0,0,0,0,0,0,0,0,40,20,11976.0479,5988.023952,6,6,6,0,0,0,0,0,0,1,1,0,0,0,8,6,6,0,0,0,0,0,0,2,12,1,6,16062,245,1,20,0,0,0,0,0,0,0,0,0
4,2,0,37,0,37,0,18.5,26.1629509,0,0,0,0,315631,201184,4,0,4,4,4,4,0,4,4,0,0,0,0,0,1,0,0,0,64,0,500000,0,0,37,24.66666667,21.36195996,456.3333333,0,1,0,0,1,0,0,0,0,37,18.5,0,0,0,0,0,0,0,2,37,0,0,115,-1,0,32,0,0,0,0,0,0,0,0,0
261,2,2,66,156,33,33,33,0,78,78,78,0,303066,113951,87,110.7745458,212,1,1,1,0,1,1,48,48,0,48,48,0,0,0,0,64,64,7662.835249,7662.835249,33,78,51,24.64751509,607.5,0,0,0,0,0,0,0,0,1,63.75,33,78,0,0,0,0,0,0,2,66,2,156,-1,-1,1,32,0,0,0,0,0,0,0,0,0
252,2,2,80,452,40,40,40,0,226,226,226,0,108849,114831,84,103.058236,200,3,49,49,0,49,49,3,3,0,3,3,0,0,0,0,64,64,7936.507937,7936.507937,40,226,114.4,101.8763957,10378.8,0,0,0,0,0,0,0,0,1,143,40,226,0,0,0,0,0,0,2,80,2,452,-1,-1,1,32,0,0,0,0,0,0,0,0,0
730071,12,7,1173,2356,469,0,97.75,175.4858839,1205,0,336.5714286,532.9596161,217267,155973,40559.5,65181.15709,230496,18,730071,66370.09091,105401.1457,354245,49,636278,106046.3333,102601.3906,230496,322,0,0,0,0,396,232,16.43675752,9.588108554,0,1205,176.45,350.0342051,122523.9447,0,0,0,1,0,0,0,0,0,185.7368421,97.75,336.5714286,0,0,0,0,0,0,12,1173,7,2356,65535,70,6,32,0,0,0,0,0,0,0,0,0
812039,2,0,0,0,0,0,0,0,0,0,0,0,2,134867,812039,0,812039,812039,812039,812039,0,812039,812039,0,0,0,0,0,0,0,0,0,76,0,2.462935894,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,319,-1,0,32,0,0,0,0,0,0,0,0,0
23913236,2,2,100,274,55,45,50,7.071067812,183,91,137,65.05382387,61013,14259,7971078.667,13713221.03,23805740,46234,23851974,23851974,0,23851974,23851974,23867002,23867002,0,23867002,23867002,0,0,0,0,52,40,0.08363569,0.08363569,45,183,83.8,58.593515,3433.2,0,0,0,0,0,0,0,0,1,104.75,50,137,0,0,0,0,0,0,2,100,2,274,-1,-1,1,20,46234,0,46234,46234,23805740,0,23805740,23805740,0
92,2,0,12,0,6,6,6,0,0,0,0,0,42054,147545,92,0,92,92,92,92,0,92,92,0,0,0,0,0,0,0,0,0,40,0,21739.13043,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,0,0,0,0,0,0,2,12,0,0,16277,-1,1,20,0,0,0,0,0,0,0,0,0
117653,1,1,0,0,0,0,0,0,0,0,0,0,2,117140,117653,0,117653,117653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,8.499570772,8.499570772,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,237,245,0,32,0,0,0,0,0,0,0,0,0
53131,2,1,0,0,0,0,0,0,0,0,0,0,2,207336,26565.5,37567.87618,53130,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,64,44,37.6428074,18.8214037,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,32832,357,0,32,0,0,0,0,0,0,0,0,0
274,2,0,0,0,0,0,0,0,0,0,0,0,2,225155,274,0,274,274,274,274,0,274,274,0,0,0,0,0,0,0,0,0,64,0,7299.270073,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,372,-1,0,32,0,0,0,0,0,0,0,0,0
145,2,2,70,102,35,35,35,0,51,51,51,0,28613,158856,48.33333333,78.51963661,139,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,64,13793.10345,13793.10345,35,51,41.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,51.75,35,51,0,0,0,0,0,0,2,70,2,102,-1,-1,1,32,0,0,0,0,0,0,0,0,0
